module,kind,name,fields,field_count,path
organization,request,AssignEmployeeRequest,"[{'type': 'String', 'name': 'employeeId'}, {'type': 'String', 'name': 'organizationUnitId'}, {'type': 'String', 'name': 'positionId'}, {'type': 'AssignmentType', 'name': 'assignmentType'}, {'type': 'String', 'name': 'operationalScopeType'}, {'type': 'String', 'name': 'operationalScopeId'}, {'type': 'String', 'name': 'operationalScopeCode'}, {'type': 'String', 'name': 'operationalScopeName'}, {'type': 'Instant', 'name': 'validFrom'}, {'type': 'Instant', 'name': 'validTo'}]",10,src/main/java/dz/sh/hidra/modules/organization/api/rest/request/AssignEmployeeRequest.java
organization,request,CreateOrganizationUnitRequest,"[{'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameAr'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'nameEn'}, {'type': 'String', 'name': 'unitTypeId'}, {'type': 'String', 'name': 'parentUnitId'}, {'type': 'OrganizationUnitStatus', 'name': 'status'}, {'type': 'Instant', 'name': 'validFrom'}]",8,src/main/java/dz/sh/hidra/modules/organization/api/rest/request/CreateOrganizationUnitRequest.java
organization,request,RegisterEmployeeRequest,"[{'type': 'String', 'name': 'employeeNumber'}, {'type': 'String', 'name': 'firstNameAr'}, {'type': 'String', 'name': 'lastNameAr'}, {'type': 'String', 'name': 'firstNameLt'}, {'type': 'String', 'name': 'lastNameLt'}, {'type': 'String', 'name': 'displayNameAr'}, {'type': 'String', 'name': 'displayNameLt'}, {'type': 'String', 'name': 'emailAddress'}, {'type': 'String', 'name': 'mobileNumber'}, {'type': 'EmployeeType', 'name': 'employeeType'}, {'type': 'String', 'name': 'identityUserReference'}]",11,src/main/java/dz/sh/hidra/modules/organization/api/rest/request/RegisterEmployeeRequest.java
organization,request,package-info,[],0,src/main/java/dz/sh/hidra/modules/organization/api/rest/request/package-info.java
organization,response,EmployeeResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'employeeNumber'}, {'type': 'String', 'name': 'displayNameAr'}, {'type': 'String', 'name': 'displayNameLt'}, {'type': 'String', 'name': 'emailAddress'}, {'type': 'EmployeeType', 'name': 'employeeType'}, {'type': 'EmployeeStatus', 'name': 'status'}, {'type': 'String', 'name': 'identityUserReference'}]",8,src/main/java/dz/sh/hidra/modules/organization/api/rest/response/EmployeeResponse.java
organization,response,OrganizationUnitResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameAr'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'nameEn'}, {'type': 'String', 'name': 'unitTypeId'}, {'type': 'String', 'name': 'parentUnitId'}, {'type': 'OrganizationUnitStatus', 'name': 'status'}]",8,src/main/java/dz/sh/hidra/modules/organization/api/rest/response/OrganizationUnitResponse.java
organization,response,package-info,[],0,src/main/java/dz/sh/hidra/modules/organization/api/rest/response/package-info.java
party,request,AssignPartyRoleRequest,"[{'type': 'String', 'name': 'partyId'}, {'type': 'String', 'name': 'roleId'}, {'type': 'Instant', 'name': 'validFrom'}, {'type': 'Instant', 'name': 'validTo'}, {'type': 'boolean', 'name': 'qualificationRequired'}]",5,src/main/java/dz/sh/hidra/modules/party/api/rest/request/AssignPartyRoleRequest.java
party,request,RegisterPartyRequest,"[{'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'partyTypeId'}, {'type': 'String', 'name': 'legalName'}, {'type': 'String', 'name': 'tradeName'}, {'type': 'String', 'name': 'shortName'}, {'type': 'String', 'name': 'countryCode'}, {'type': 'String', 'name': 'jurisdictionCode'}, {'type': 'String', 'name': 'primaryRoleCodeSnapshot'}]",8,src/main/java/dz/sh/hidra/modules/party/api/rest/request/RegisterPartyRequest.java
party,request,package-info,[],0,src/main/java/dz/sh/hidra/modules/party/api/rest/request/package-info.java
party,response,PartyResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'legalName'}, {'type': 'String', 'name': 'tradeName'}, {'type': 'String', 'name': 'shortName'}, {'type': 'String', 'name': 'countryCode'}, {'type': 'PartyStatus', 'name': 'status'}, {'type': 'String', 'name': 'primaryRoleCodeSnapshot'}]",8,src/main/java/dz/sh/hidra/modules/party/api/rest/response/PartyResponse.java
party,response,package-info,[],0,src/main/java/dz/sh/hidra/modules/party/api/rest/response/package-info.java
planning,request,CreateOperationalPlanRequest,"[{'type': 'String', 'name': 'periodId'}, {'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameAr'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'nameEn'}, {'type': 'String', 'name': 'planTypeId'}, {'type': 'String', 'name': 'productTypeId'}, {'type': 'String', 'name': 'topologyScopeType'}, {'type': 'String', 'name': 'topologyScopeId'}, {'type': 'String', 'name': 'topologyScopeCode'}, {'type': 'String', 'name': 'topologyScopeNameSnapshot'}, {'type': 'String', 'name': 'responsibleOrganizationUnitId'}, {'type': 'String', 'name': 'createdByActorId'}]",13,src/main/java/dz/sh/hidra/modules/planning/api/rest/request/CreateOperationalPlanRequest.java
planning,request,CreatePlanningPeriodRequest,"[{'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameAr'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'nameEn'}, {'type': 'String', 'name': 'periodTypeId'}, {'type': 'Instant', 'name': 'periodStart'}, {'type': 'Instant', 'name': 'periodEnd'}, {'type': 'String', 'name': 'timeZone'}, {'type': 'String', 'name': 'createdByActorId'}]",9,src/main/java/dz/sh/hidra/modules/planning/api/rest/request/CreatePlanningPeriodRequest.java
planning,request,package-info,[],0,src/main/java/dz/sh/hidra/modules/planning/api/rest/request/package-info.java
planning,response,OperationalPlanResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'periodId'}, {'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'topologyScopeType'}, {'type': 'String', 'name': 'topologyScopeId'}, {'type': 'OperationalPlanStatus', 'name': 'status'}, {'type': 'String', 'name': 'approvedRevisionId'}]",8,src/main/java/dz/sh/hidra/modules/planning/api/rest/response/OperationalPlanResponse.java
planning,response,PlanningPeriodResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'Instant', 'name': 'periodStart'}, {'type': 'Instant', 'name': 'periodEnd'}, {'type': 'String', 'name': 'timeZone'}, {'type': 'PlanningPeriodStatus', 'name': 'status'}]",7,src/main/java/dz/sh/hidra/modules/planning/api/rest/response/PlanningPeriodResponse.java
planning,response,package-info,[],0,src/main/java/dz/sh/hidra/modules/planning/api/rest/response/package-info.java
reporting,request,CreateReportDefinitionRequest,"[{'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameAr'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'nameEn'}, {'type': 'String', 'name': 'reportCategoryId'}, {'type': 'String', 'name': 'ownerModule'}, {'type': 'String', 'name': 'description'}, {'type': 'boolean', 'name': 'requiresApproval'}, {'type': 'boolean', 'name': 'restricted'}]",9,src/main/java/dz/sh/hidra/modules/reporting/api/rest/request/CreateReportDefinitionRequest.java
reporting,request,GenerateReportArtifactRequest,"[{'type': 'String', 'name': 'reportRunId'}, {'type': 'ReportArtifactType', 'name': 'artifactType'}, {'type': 'ReportFormat', 'name': 'format'}, {'type': 'String', 'name': 'fileName'}, {'type': 'String', 'name': 'mimeType'}, {'type': 'String', 'name': 'storageObjectReferenceId'}, {'type': 'String', 'name': 'documentReferenceId'}, {'type': 'String', 'name': 'checksum'}, {'type': 'Long', 'name': 'sizeBytes'}, {'type': 'Instant', 'name': 'expiresAt'}]",10,src/main/java/dz/sh/hidra/modules/reporting/api/rest/request/GenerateReportArtifactRequest.java
reporting,request,QueueReportRunRequest,"[{'type': 'String', 'name': 'reportRequestId'}, {'type': 'String', 'name': 'reportDefinitionId'}, {'type': 'String', 'name': 'templateVersionId'}, {'type': 'ReportRunMode', 'name': 'runMode'}, {'type': 'String', 'name': 'correlationId'}]",5,src/main/java/dz/sh/hidra/modules/reporting/api/rest/request/QueueReportRunRequest.java
reporting,request,RequestReportRequest,"[{'type': 'String', 'name': 'reportDefinitionId'}, {'type': 'String', 'name': 'requestedByActorId'}, {'type': 'String', 'name': 'requestedByUsernameSnapshot'}, {'type': 'String', 'name': 'requestedByDisplayNameSnapshot'}, {'type': 'String', 'name': 'requestedByRoleCodeSnapshot'}, {'type': 'String', 'name': 'organizationUnitId'}, {'type': 'String', 'name': 'organizationUnitNameSnapshot'}, {'type': 'String', 'name': 'purpose'}, {'type': 'String', 'name': 'correlationId'}, {'type': 'String', 'name': 'workflowReferenceId'}]",10,src/main/java/dz/sh/hidra/modules/reporting/api/rest/request/RequestReportRequest.java
reporting,request,package-info,[],0,src/main/java/dz/sh/hidra/modules/reporting/api/rest/request/package-info.java
reporting,response,ReportDefinitionResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'reportCategoryId'}, {'type': 'String', 'name': 'ownerModule'}, {'type': 'boolean', 'name': 'active'}, {'type': 'String', 'name': 'currentTemplateVersionId'}, {'type': 'boolean', 'name': 'requiresApproval'}, {'type': 'boolean', 'name': 'restricted'}]",9,src/main/java/dz/sh/hidra/modules/reporting/api/rest/response/ReportDefinitionResponse.java
reporting,response,ReportOutputArtifactResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'reportRunId'}, {'type': 'ReportArtifactType', 'name': 'artifactType'}, {'type': 'ReportFormat', 'name': 'format'}, {'type': 'String', 'name': 'fileName'}, {'type': 'String', 'name': 'mimeType'}, {'type': 'String', 'name': 'documentReferenceId'}, {'type': 'String', 'name': 'checksum'}, {'type': 'Long', 'name': 'sizeBytes'}, {'type': 'Instant', 'name': 'generatedAt'}]",10,src/main/java/dz/sh/hidra/modules/reporting/api/rest/response/ReportOutputArtifactResponse.java
reporting,response,ReportRequestResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'reportDefinitionId'}, {'type': 'String', 'name': 'requestedByActorId'}, {'type': 'String', 'name': 'requestedByDisplayNameSnapshot'}, {'type': 'String', 'name': 'organizationUnitId'}, {'type': 'Instant', 'name': 'requestedAt'}, {'type': 'ReportRequestStatus', 'name': 'status'}, {'type': 'String', 'name': 'correlationId'}, {'type': 'String', 'name': 'workflowReferenceId'}]",9,src/main/java/dz/sh/hidra/modules/reporting/api/rest/response/ReportRequestResponse.java
reporting,response,ReportRunResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'reportRequestId'}, {'type': 'String', 'name': 'reportDefinitionId'}, {'type': 'String', 'name': 'templateVersionId'}, {'type': 'ReportRunStatus', 'name': 'status'}, {'type': 'ReportRunMode', 'name': 'runMode'}, {'type': 'Instant', 'name': 'queuedAt'}, {'type': 'Instant', 'name': 'completedAt'}, {'type': 'String', 'name': 'correlationId'}]",9,src/main/java/dz/sh/hidra/modules/reporting/api/rest/response/ReportRunResponse.java
reporting,response,package-info,[],0,src/main/java/dz/sh/hidra/modules/reporting/api/rest/response/package-info.java
risk,request,AddRiskEvidenceRequest,"[{'type': 'String', 'name': 'riskAssessmentId'}, {'type': 'String', 'name': 'evidenceModule'}, {'type': 'String', 'name': 'evidenceType'}, {'type': 'String', 'name': 'evidenceId'}, {'type': 'String', 'name': 'evidenceCodeSnapshot'}, {'type': 'String', 'name': 'evidenceLabelSnapshot'}, {'type': 'Instant', 'name': 'evidenceTimestamp'}, {'type': 'String', 'name': 'evidenceHash'}, {'type': 'String', 'name': 'evidenceSummary'}]",9,src/main/java/dz/sh/hidra/modules/risk/api/rest/request/AddRiskEvidenceRequest.java
risk,request,CreateRiskAssessmentRequest,"[{'type': 'String', 'name': 'riskRegisterId'}, {'type': 'String', 'name': 'assessmentNumber'}, {'type': 'String', 'name': 'title'}, {'type': 'String', 'name': 'description'}, {'type': 'String', 'name': 'assessmentTypeId'}, {'type': 'String', 'name': 'methodologyId'}, {'type': 'String', 'name': 'scopeId'}, {'type': 'String', 'name': 'riskScenarioId'}, {'type': 'Instant', 'name': 'assessmentDate'}, {'type': 'Instant', 'name': 'validFrom'}, {'type': 'Instant', 'name': 'validTo'}, {'type': 'String', 'name': 'assessedByActorId'}, {'type': 'String', 'name': 'assessedByDisplayNameSnapshot'}]",13,src/main/java/dz/sh/hidra/modules/risk/api/rest/request/CreateRiskAssessmentRequest.java
risk,request,CreateRiskRegisterRequest,"[{'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameAr'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'nameEn'}, {'type': 'String', 'name': 'description'}, {'type': 'String', 'name': 'registerTypeId'}, {'type': 'String', 'name': 'ownerOrganizationUnitId'}, {'type': 'String', 'name': 'ownerOrganizationUnitNameSnapshot'}, {'type': 'String', 'name': 'scopeType'}, {'type': 'String', 'name': 'scopeId'}, {'type': 'String', 'name': 'scopeCodeSnapshot'}, {'type': 'String', 'name': 'scopeLabelSnapshot'}, {'type': 'String', 'name': 'reviewFrequencyId'}, {'type': 'Instant', 'name': 'effectiveFrom'}, {'type': 'Instant', 'name': 'effectiveTo'}, {'type': 'String', 'name': 'createdByActorId'}, {'type': 'String', 'name': 'createdByDisplayNameSnapshot'}]",17,src/main/java/dz/sh/hidra/modules/risk/api/rest/request/CreateRiskRegisterRequest.java
risk,request,package-info,[],0,src/main/java/dz/sh/hidra/modules/risk/api/rest/request/package-info.java
risk,response,RiskAssessmentResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'riskRegisterId'}, {'type': 'String', 'name': 'assessmentNumber'}, {'type': 'String', 'name': 'title'}, {'type': 'String', 'name': 'riskScenarioId'}, {'type': 'RiskAssessmentStatus', 'name': 'status'}, {'type': 'BigDecimal', 'name': 'inherentScore'}, {'type': 'String', 'name': 'inherentRatingId'}, {'type': 'BigDecimal', 'name': 'residualScore'}, {'type': 'String', 'name': 'residualRatingId'}, {'type': 'Instant', 'name': 'assessmentDate'}]",11,src/main/java/dz/sh/hidra/modules/risk/api/rest/response/RiskAssessmentResponse.java
risk,response,RiskRegisterResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'registerTypeId'}, {'type': 'String', 'name': 'scopeType'}, {'type': 'String', 'name': 'scopeId'}, {'type': 'RiskRegisterStatus', 'name': 'status'}]",7,src/main/java/dz/sh/hidra/modules/risk/api/rest/response/RiskRegisterResponse.java
risk,response,package-info,[],0,src/main/java/dz/sh/hidra/modules/risk/api/rest/response/package-info.java
simulation,request,CreateSimulationModelRequest,"[{'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameAr'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'nameEn'}, {'type': 'String', 'name': 'modelTypeId'}, {'type': 'String', 'name': 'topologyScopeType'}, {'type': 'String', 'name': 'topologyScopeId'}, {'type': 'String', 'name': 'description'}]",8,src/main/java/dz/sh/hidra/modules/simulation/api/rest/request/CreateSimulationModelRequest.java
simulation,request,CreateSimulationScenarioRequest,"[{'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameAr'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'nameEn'}, {'type': 'String', 'name': 'scenarioTypeId'}, {'type': 'String', 'name': 'modelId'}, {'type': 'String', 'name': 'modelVersionId'}, {'type': 'String', 'name': 'topologySnapshotId'}, {'type': 'String', 'name': 'planningReferenceId'}, {'type': 'String', 'name': 'monitoringContextId'}, {'type': 'String', 'name': 'createdByActorId'}, {'type': 'String', 'name': 'createdByDisplayNameSnapshot'}]",12,src/main/java/dz/sh/hidra/modules/simulation/api/rest/request/CreateSimulationScenarioRequest.java
simulation,request,PublishSimulationRecommendationRequest,"[{'type': 'String', 'name': 'runId'}, {'type': 'String', 'name': 'candidateId'}, {'type': 'String', 'name': 'recommendationTypeId'}, {'type': 'String', 'name': 'title'}, {'type': 'String', 'name': 'description'}, {'type': 'String', 'name': 'confidenceLevelId'}, {'type': 'String', 'name': 'targetModule'}, {'type': 'String', 'name': 'targetProposalReference'}, {'type': 'String', 'name': 'publishedByActorId'}]",9,src/main/java/dz/sh/hidra/modules/simulation/api/rest/request/PublishSimulationRecommendationRequest.java
simulation,request,QueueSimulationRunRequest,"[{'type': 'String', 'name': 'scenarioId'}, {'type': 'String', 'name': 'modelVersionId'}, {'type': 'String', 'name': 'inputSnapshotId'}, {'type': 'String', 'name': 'runTypeId'}, {'type': 'String', 'name': 'requestedByActorId'}, {'type': 'String', 'name': 'requestedByDisplayNameSnapshot'}, {'type': 'String', 'name': 'solverProfileId'}, {'type': 'String', 'name': 'correlationId'}]",8,src/main/java/dz/sh/hidra/modules/simulation/api/rest/request/QueueSimulationRunRequest.java
simulation,request,package-info,[],0,src/main/java/dz/sh/hidra/modules/simulation/api/rest/request/package-info.java
simulation,response,SimulationModelResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'modelTypeId'}, {'type': 'String', 'name': 'topologyScopeType'}, {'type': 'SimulationModelStatus', 'name': 'status'}, {'type': 'Instant', 'name': 'createdAt'}]",7,src/main/java/dz/sh/hidra/modules/simulation/api/rest/response/SimulationModelResponse.java
simulation,response,SimulationRecommendationResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'runId'}, {'type': 'String', 'name': 'candidateId'}, {'type': 'String', 'name': 'recommendationTypeId'}, {'type': 'SimulationRecommendationStatus', 'name': 'recommendationStatus'}, {'type': 'String', 'name': 'title'}, {'type': 'String', 'name': 'targetModule'}, {'type': 'String', 'name': 'targetProposalReference'}, {'type': 'Instant', 'name': 'publishedAt'}]",9,src/main/java/dz/sh/hidra/modules/simulation/api/rest/response/SimulationRecommendationResponse.java
simulation,response,SimulationRunResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'scenarioId'}, {'type': 'String', 'name': 'modelVersionId'}, {'type': 'String', 'name': 'inputSnapshotId'}, {'type': 'String', 'name': 'runTypeId'}, {'type': 'SimulationRunStatus', 'name': 'status'}, {'type': 'String', 'name': 'correlationId'}, {'type': 'Instant', 'name': 'queuedAt'}, {'type': 'Instant', 'name': 'completedAt'}]",9,src/main/java/dz/sh/hidra/modules/simulation/api/rest/response/SimulationRunResponse.java
simulation,response,SimulationScenarioResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'scenarioTypeId'}, {'type': 'String', 'name': 'modelId'}, {'type': 'String', 'name': 'modelVersionId'}, {'type': 'String', 'name': 'topologySnapshotId'}, {'type': 'SimulationScenarioStatus', 'name': 'status'}, {'type': 'Instant', 'name': 'createdAt'}]",9,src/main/java/dz/sh/hidra/modules/simulation/api/rest/response/SimulationScenarioResponse.java
simulation,response,package-info,[],0,src/main/java/dz/sh/hidra/modules/simulation/api/rest/response/package-info.java
telemetry,request,CreateTelemetrySourceRequest,"[{'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameAr'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'nameEn'}, {'type': 'String', 'name': 'sourceTypeId'}, {'type': 'String', 'name': 'protocolId'}, {'type': 'String', 'name': 'endpointUri'}, {'type': 'String', 'name': 'externalReference'}]",8,src/main/java/dz/sh/hidra/modules/telemetry/api/rest/request/CreateTelemetrySourceRequest.java
telemetry,request,RegisterTelemetryPointRequest,"[{'type': 'String', 'name': 'deviceId'}, {'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameAr'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'nameEn'}, {'type': 'String', 'name': 'pointTypeId'}, {'type': 'String', 'name': 'signalTypeId'}, {'type': 'String', 'name': 'unitId'}, {'type': 'Integer', 'name': 'samplingPeriodSeconds'}, {'type': 'BigDecimal', 'name': 'minOperationalValue'}, {'type': 'BigDecimal', 'name': 'maxOperationalValue'}]",11,src/main/java/dz/sh/hidra/modules/telemetry/api/rest/request/RegisterTelemetryPointRequest.java
telemetry,request,package-info,[],0,src/main/java/dz/sh/hidra/modules/telemetry/api/rest/request/package-info.java
telemetry,response,TelemetryPointResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'deviceId'}, {'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'signalTypeId'}, {'type': 'String', 'name': 'unitId'}, {'type': 'TelemetryLifecycleStatus', 'name': 'status'}]",7,src/main/java/dz/sh/hidra/modules/telemetry/api/rest/response/TelemetryPointResponse.java
telemetry,response,TelemetrySourceResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'sourceTypeId'}, {'type': 'String', 'name': 'protocolId'}, {'type': 'TelemetryLifecycleStatus', 'name': 'status'}]",6,src/main/java/dz/sh/hidra/modules/telemetry/api/rest/response/TelemetrySourceResponse.java
telemetry,response,package-info,[],0,src/main/java/dz/sh/hidra/modules/telemetry/api/rest/response/package-info.java
topology,request,CreatePipelineSystemRequest,"[{'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameAr'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'nameEn'}, {'type': 'PipelineSystemType', 'name': 'systemType'}, {'type': 'String', 'name': 'description'}]",6,src/main/java/dz/sh/hidra/modules/topology/api/rest/request/CreatePipelineSystemRequest.java
topology,request,RegisterFacilityRequest,"[{'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameAr'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'nameEn'}, {'type': 'String', 'name': 'facilityTypeId'}, {'type': 'FacilityKind', 'name': 'facilityKind'}, {'type': 'String', 'name': 'ownerPartyId'}, {'type': 'String', 'name': 'ownerPartyCodeSnapshot'}, {'type': 'String', 'name': 'ownerPartyNameSnapshot'}, {'type': 'BigDecimal', 'name': 'latitude'}, {'type': 'BigDecimal', 'name': 'longitude'}, {'type': 'BigDecimal', 'name': 'elevationMeters'}]",12,src/main/java/dz/sh/hidra/modules/topology/api/rest/request/RegisterFacilityRequest.java
topology,request,package-info,[],0,src/main/java/dz/sh/hidra/modules/topology/api/rest/request/package-info.java
topology,response,FacilityResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameAr'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'nameEn'}, {'type': 'FacilityKind', 'name': 'facilityKind'}, {'type': 'FacilityStatus', 'name': 'status'}]",7,src/main/java/dz/sh/hidra/modules/topology/api/rest/response/FacilityResponse.java
topology,response,PipelineSystemResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'code'}, {'type': 'String', 'name': 'nameAr'}, {'type': 'String', 'name': 'nameFr'}, {'type': 'String', 'name': 'nameEn'}, {'type': 'PipelineSystemType', 'name': 'systemType'}, {'type': 'TopologyStatus', 'name': 'status'}]",7,src/main/java/dz/sh/hidra/modules/topology/api/rest/response/PipelineSystemResponse.java
topology,response,package-info,[],0,src/main/java/dz/sh/hidra/modules/topology/api/rest/response/package-info.java
workflow,request,CreateWorkflowTaskRequest,"[{'type': 'String', 'name': 'instanceId'}, {'type': 'String', 'name': 'stepId'}, {'type': 'String', 'name': 'assignedActorId'}, {'type': 'String', 'name': 'assignedActorUsernameSnapshot'}, {'type': 'String', 'name': 'assignedActorDisplayNameSnapshot'}, {'type': 'String', 'name': 'assignedOrganizationUnitId'}, {'type': 'String', 'name': 'assignedOrganizationUnitNameSnapshot'}, {'type': 'String', 'name': 'assignedRoleCodeSnapshot'}, {'type': 'String', 'name': 'priorityId'}, {'type': 'Instant', 'name': 'dueAt'}, {'type': 'String', 'name': 'assignmentModeId'}, {'type': 'String', 'name': 'taskLabelSnapshot'}]",12,src/main/java/dz/sh/hidra/modules/workflow/api/rest/request/CreateWorkflowTaskRequest.java
workflow,request,RecordWorkflowActionRequest,"[{'type': 'String', 'name': 'instanceId'}, {'type': 'String', 'name': 'taskId'}, {'type': 'WorkflowActionType', 'name': 'actionType'}, {'type': 'WorkflowDecision', 'name': 'decision'}, {'type': 'String', 'name': 'reasonId'}, {'type': 'String', 'name': 'decisionNote'}, {'type': 'String', 'name': 'commentText'}, {'type': 'String', 'name': 'actorId'}, {'type': 'String', 'name': 'actorUsernameSnapshot'}, {'type': 'String', 'name': 'actorDisplayNameSnapshot'}, {'type': 'String', 'name': 'actorRoleCodeSnapshot'}, {'type': 'String', 'name': 'organizationUnitId'}, {'type': 'String', 'name': 'organizationUnitNameSnapshot'}, {'type': 'String', 'name': 'organizationRoleCodeSnapshot'}, {'type': 'String', 'name': 'correlationId'}, {'type': 'long', 'name': 'actionSequence'}, {'type': 'String', 'name': 'sourceSystem'}, {'type': 'Instant', 'name': 'actedAt'}]",18,src/main/java/dz/sh/hidra/modules/workflow/api/rest/request/RecordWorkflowActionRequest.java
workflow,request,StartWorkflowInstanceRequest,"[{'type': 'String', 'name': 'definitionId'}, {'type': 'int', 'name': 'definitionVersion'}, {'type': 'String', 'name': 'workflowPurposeId'}, {'type': 'String', 'name': 'targetModule'}, {'type': 'String', 'name': 'targetTypeId'}, {'type': 'String', 'name': 'targetId'}, {'type': 'String', 'name': 'targetCodeSnapshot'}, {'type': 'String', 'name': 'targetLabelSnapshot'}, {'type': 'String', 'name': 'currentStepId'}, {'type': 'String', 'name': 'startedByActorId'}, {'type': 'String', 'name': 'startedByUsernameSnapshot'}, {'type': 'String', 'name': 'startedByDisplayNameSnapshot'}, {'type': 'String', 'name': 'startedByRoleCodeSnapshot'}, {'type': 'String', 'name': 'correlationId'}]",14,src/main/java/dz/sh/hidra/modules/workflow/api/rest/request/StartWorkflowInstanceRequest.java
workflow,request,package-info,[],0,src/main/java/dz/sh/hidra/modules/workflow/api/rest/request/package-info.java
workflow,response,WorkflowActionResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'instanceId'}, {'type': 'String', 'name': 'taskId'}, {'type': 'WorkflowActionType', 'name': 'actionType'}, {'type': 'WorkflowDecision', 'name': 'decision'}, {'type': 'String', 'name': 'reasonId'}, {'type': 'String', 'name': 'actorId'}, {'type': 'String', 'name': 'actorDisplayNameSnapshot'}, {'type': 'long', 'name': 'actionSequence'}, {'type': 'Instant', 'name': 'actedAt'}]",10,src/main/java/dz/sh/hidra/modules/workflow/api/rest/response/WorkflowActionResponse.java
workflow,response,WorkflowInstanceResponse,"[{'type': 'String', 'name': 'id'}, {'type': 'String', 'name': 'definitionId'}, {'type': 'int', 'name': 'definitionVersion'}, {'type': 'String', 'name': 'targetModule'}, {'type': 'String', 'name': 'targetTypeId'}, {'type': 'String', 'name': 'targetId'}, {'type': 'WorkflowInstanceStatus', 'name': 'status'}, {'type': 'String', 'name': 'currentStepId'}, {'type': 'Instant', 'name': 'startedAt'}, {'type': 'Instant', 'name': 'completedAt'}]",10,src/main/java/dz/sh/hidra/modules/workflow/api/rest/response/WorkflowInstanceResponse.java
